Aqi_val,created
101,2020-09-20T19:01:24.750Z
90,2020-09-20T20:01:24.761Z
98,2020-09-20T21:01:24.800Z
89,2020-09-20T22:01:24.822Z
79,2020-09-20T23:01:24.899Z
70,2020-09-21T00:01:24.910Z
62,2020-09-21T01:01:41.804Z
91,2020-09-21T02:01:41.858Z
123,2020-09-21T03:01:41.843Z
102,2020-09-21T04:01:41.881Z
126,2020-09-21T05:00:51.768Z
135,2020-09-21T06:00:51.794Z
129,2020-09-21T07:00:51.820Z
145,2020-09-21T08:00:51.880Z
104,2020-09-21T09:00:51.946Z
104,2020-09-21T10:00:51.962Z
108,2020-09-21T11:00:51.955Z
110,2020-09-21T12:09:10.979Z
108,2020-09-21T13:01:11.024Z
104,2020-09-21T14:01:11.264Z
103,2020-09-21T15:01:11.126Z
116,2020-09-21T16:01:11.118Z
114,2020-09-21T17:06:32.464Z
110,2020-09-21T18:00:32.785Z
101,2020-09-21T19:00:32.538Z
99,2020-09-21T20:00:32.614Z
91,2020-09-21T21:00:32.606Z
80,2020-09-21T22:00:32.650Z
63,2020-09-21T23:20:58.705Z
69,2020-09-22T00:00:58.743Z
67,2020-09-22T01:00:58.741Z
67,2020-09-22T02:00:58.814Z
59,2020-09-22T03:07:15.794Z
58,2020-09-22T04:01:15.853Z
55,2020-09-22T05:01:15.905Z
60,2020-09-22T06:01:15.929Z
80,2020-09-22T07:01:15.918Z
78,2020-09-22T08:01:15.968Z
81,2020-09-22T09:01:16.005Z
69,2020-09-22T10:01:16.090Z
78,2020-09-22T11:01:16.085Z
70,2020-09-22T12:08:03.849Z
72,2020-09-22T13:00:03.877Z
77,2020-09-22T14:00:15.954Z
109,2020-09-22T15:00:15.998Z
124,2020-09-22T16:00:16.073Z
120,2020-09-22T17:05:12.918Z
116,2020-09-22T18:01:12.981Z
111,2020-09-22T19:01:12.982Z
97,2020-09-22T20:01:13.048Z
88,2020-09-22T21:01:13.170Z
94,2020-09-22T22:01:13.079Z
85,2020-09-22T23:01:13.148Z
67,2020-09-23T00:01:13.168Z
57,2020-09-23T01:01:57.404Z
61,2020-09-23T02:01:57.485Z
66,2020-09-23T03:06:27.060Z
59,2020-09-23T04:00:27.128Z
58,2020-09-23T05:00:27.163Z
58,2020-09-23T06:00:27.175Z
92,2020-09-23T07:08:59.447Z
97,2020-09-23T08:00:59.493Z
99,2020-09-23T09:00:59.546Z
90,2020-09-23T10:00:59.611Z
89,2020-09-23T11:00:59.632Z
111,2020-09-23T12:00:59.694Z
111,2020-09-23T13:00:59.681Z
107,2020-09-23T14:00:59.694Z
106,2020-09-23T15:00:59.744Z
114,2020-09-23T16:00:59.790Z
100,2020-09-23T17:37:08.040Z
108,2020-09-23T18:01:07.612Z
113,2020-09-23T19:01:07.620Z
109,2020-09-23T20:01:07.661Z
101,2020-09-23T21:01:07.703Z
106,2020-09-23T22:01:25.517Z
69,2020-09-23T23:33:46.636Z
78,2020-09-24T00:01:46.614Z
64,2020-09-24T01:01:46.662Z
65,2020-09-24T02:01:46.719Z
70,2020-09-24T03:01:46.780Z
62,2020-09-24T04:01:46.764Z
94,2020-09-24T05:01:46.853Z
101,2020-09-24T06:01:46.870Z
97,2020-09-24T07:01:46.901Z
89,2020-09-24T08:01:46.891Z
101,2020-09-24T09:01:46.990Z
104,2020-09-24T10:01:46.979Z
97,2020-09-24T11:35:30.707Z
98,2020-09-24T12:01:31.560Z
91,2020-09-24T13:01:30.768Z
96,2020-09-24T14:01:30.786Z
96,2020-09-24T15:01:06.716Z
97,2020-09-24T16:01:06.827Z
92,2020-09-24T17:35:18.105Z
98,2020-09-24T18:01:18.188Z
102,2020-09-24T19:01:18.144Z
96,2020-09-24T20:01:58.678Z
88,2020-09-24T21:01:58.743Z
90,2020-09-24T22:01:58.782Z
75,2020-09-24T23:34:24.541Z
79,2020-09-25T00:00:24.552Z
72,2020-09-25T01:00:24.646Z
70,2020-09-25T02:00:24.678Z
82,2020-09-25T10:30:24.145Z
83,2020-09-25T11:35:33.040Z
80,2020-09-25T12:01:33.059Z
77,2020-09-25T13:01:33.119Z
80,2020-09-25T14:01:33.130Z
84,2020-09-25T15:01:33.390Z
94,2020-09-25T16:01:33.201Z
98,2020-09-25T17:01:33.219Z
98,2020-09-25T18:01:33.329Z
103,2020-09-25T19:01:33.326Z
94,2020-09-25T20:01:33.359Z
84,2020-09-25T21:01:33.367Z
83,2020-09-25T22:01:33.457Z
81,2020-09-25T23:00:06.982Z
82,2020-09-26T00:00:06.957Z
74,2020-09-26T01:00:06.999Z
67,2020-09-26T02:00:06.993Z
67,2020-09-26T03:00:07.080Z
68,2020-09-26T04:00:07.069Z
67,2020-09-26T05:00:07.084Z
70,2020-09-26T06:00:07.126Z
86,2020-09-26T07:00:07.152Z
81,2020-09-26T08:01:35.464Z
79,2020-09-26T09:01:35.519Z
78,2020-09-26T10:01:35.542Z
77,2020-09-26T11:01:35.569Z
80,2020-09-26T12:01:35.607Z
82,2020-09-26T13:01:35.639Z
85,2020-09-26T14:01:35.641Z
81,2020-09-26T15:01:35.693Z
88,2020-09-26T16:01:35.885Z
104,2020-09-26T17:01:35.780Z
109,2020-09-26T18:01:35.808Z
96,2020-09-26T19:01:35.810Z
101,2020-09-26T20:01:35.914Z
109,2020-09-26T21:01:35.890Z
98,2020-09-26T22:01:35.945Z
89,2020-09-26T23:01:35.952Z
82,2020-09-27T00:01:35.990Z
77,2020-09-27T01:01:36.008Z
72,2020-09-27T02:01:36.080Z
67,2020-09-27T03:01:36.151Z
69,2020-09-27T04:01:37.703Z
70,2020-09-27T05:01:37.724Z
82,2020-09-27T06:01:37.768Z
86,2020-09-27T07:01:37.853Z
76,2020-09-27T08:01:37.858Z
72,2020-09-27T09:01:37.860Z
72,2020-09-27T10:01:37.888Z
78,2020-09-27T11:01:37.989Z
77,2020-09-27T12:01:38.009Z
80,2020-09-27T13:01:38.047Z
77,2020-09-27T14:01:37.995Z
82,2020-09-27T15:01:47.120Z
87,2020-09-27T16:01:47.164Z
91,2020-09-27T17:01:47.243Z
92,2020-09-27T18:01:47.275Z
98,2020-09-27T19:01:47.271Z
101,2020-09-27T20:01:47.283Z
100,2020-09-27T21:01:47.331Z
97,2020-09-27T22:01:47.390Z
88,2020-09-27T23:01:47.392Z
75,2020-09-28T00:01:47.438Z
67,2020-09-28T01:01:47.603Z
65,2020-09-28T02:01:47.500Z
64,2020-09-28T03:01:47.533Z
71,2020-09-28T04:01:47.563Z
69,2020-09-28T05:01:47.648Z
73,2020-09-28T06:01:47.632Z
90,2020-09-28T07:01:47.676Z
86,2020-09-28T08:01:47.711Z
75,2020-09-28T09:01:47.822Z
73,2020-09-28T10:01:47.773Z
72,2020-09-28T11:01:47.843Z
92,2020-09-28T12:01:47.860Z
90,2020-09-28T13:01:47.860Z
86,2020-09-28T14:01:47.904Z
86,2020-09-28T15:01:47.935Z
92,2020-09-28T16:01:47.963Z
99,2020-09-28T17:01:56.189Z
108,2020-09-28T18:01:55.715Z
93,2020-09-28T19:01:55.749Z
100,2020-09-28T20:01:55.769Z
92,2020-09-28T21:01:55.811Z
86,2020-09-28T22:01:55.929Z
82,2020-09-28T23:01:55.922Z
73,2020-09-29T00:01:55.927Z
74,2020-09-29T01:01:56.000Z
73,2020-09-29T02:01:55.970Z
71,2020-09-29T03:01:56.048Z
69,2020-09-29T04:01:56.043Z
79,2020-09-29T05:01:56.096Z
82,2020-09-29T06:01:56.109Z
96,2020-09-29T07:01:56.195Z
90,2020-09-29T08:01:56.177Z
83,2020-09-29T09:01:56.707Z
77,2020-09-29T10:01:56.282Z
78,2020-09-29T11:01:56.267Z
74,2020-09-29T12:01:56.323Z
76,2020-09-29T13:01:56.332Z
90,2020-09-29T14:01:56.422Z
92,2020-09-29T15:01:56.413Z
95,2020-09-29T16:01:56.464Z
103,2020-09-29T17:01:56.495Z
99,2020-09-29T18:01:56.539Z
94,2020-09-29T19:01:56.544Z
93,2020-09-29T20:01:56.626Z
91,2020-09-29T21:01:56.609Z
88,2020-09-29T22:01:56.664Z
87,2020-09-29T23:01:56.687Z
82,2020-09-30T00:01:56.725Z
73,2020-09-30T01:01:56.762Z
74,2020-09-30T02:01:56.774Z
71,2020-09-30T03:01:56.840Z
76,2020-09-30T04:01:33.709Z
73,2020-09-30T05:01:33.748Z
83,2020-09-30T06:01:33.789Z
96,2020-09-30T07:01:33.848Z
87,2020-09-30T08:01:33.856Z
81,2020-09-30T09:46:36.019Z
74,2020-09-30T10:00:36.012Z
74,2020-09-30T11:00:36.098Z
74,2020-09-30T12:00:36.118Z
75,2020-09-30T13:00:36.107Z
77,2020-09-30T14:00:36.215Z
78,2020-09-30T15:00:36.191Z
84,2020-09-30T16:00:36.245Z
105,2020-09-30T17:00:36.275Z
99,2020-09-30T18:00:36.281Z
99,2020-09-30T19:00:36.379Z
100,2020-09-30T20:00:36.421Z
81,2020-09-30T21:00:36.395Z
80,2020-09-30T22:00:36.457Z
84,2020-09-30T23:00:36.481Z
73,2020-10-01T00:00:36.490Z
72,2020-10-01T01:00:36.566Z
72,2020-10-01T02:00:36.595Z
74,2020-10-01T03:00:36.587Z
72,2020-10-01T04:00:36.655Z
70,2020-10-01T05:00:36.718Z
82,2020-10-01T06:00:36.763Z
92,2020-10-01T07:00:36.801Z
87,2020-10-01T08:00:36.800Z
83,2020-10-01T09:00:36.823Z
89,2020-10-01T10:00:36.896Z
84,2020-10-01T11:00:37.094Z
124,2020-10-01T12:00:36.927Z
115,2020-10-01T13:08:04.453Z
97,2020-10-01T14:00:04.489Z
95,2020-10-01T15:00:04.570Z
94,2020-10-01T16:35:30.969Z
92,2020-10-01T17:00:50.211Z
96,2020-10-01T18:00:50.271Z
101,2020-10-01T19:00:34.864Z
91,2020-10-01T20:00:34.899Z
86,2020-10-01T21:00:34.936Z
88,2020-10-01T22:00:35.008Z
83,2020-10-01T23:00:35.005Z
79,2020-10-02T00:00:35.064Z
70,2020-10-02T01:00:35.067Z
67,2020-10-02T02:01:57.636Z
74,2020-10-02T03:01:57.723Z
66,2020-10-02T04:01:57.769Z
67,2020-10-02T05:01:57.753Z
80,2020-10-02T06:01:57.781Z
93,2020-10-02T07:01:57.816Z
95,2020-10-02T08:01:57.872Z
86,2020-10-02T09:01:57.889Z
86,2020-10-02T10:01:57.917Z
82,2020-10-02T11:01:57.995Z
83,2020-10-02T12:01:58.024Z
83,2020-10-02T13:01:58.008Z
89,2020-10-02T14:01:58.049Z
94,2020-10-02T15:03:42.438Z
98,2020-10-02T16:01:42.496Z
103,2020-10-02T17:01:42.515Z
107,2020-10-02T18:01:42.579Z
106,2020-10-02T19:01:42.608Z
100,2020-10-02T20:01:42.614Z
85,2020-10-02T21:01:25.248Z
84,2020-10-02T22:01:25.292Z
86,2020-10-02T23:01:25.323Z
87,2020-10-03T00:01:25.361Z
81,2020-10-03T01:01:25.382Z
84,2020-10-03T02:01:25.461Z
83,2020-10-03T03:01:25.492Z
82,2020-10-03T04:01:25.541Z
85,2020-10-03T05:01:25.568Z
91,2020-10-03T06:01:25.572Z
102,2020-10-03T07:01:25.616Z
104,2020-10-03T08:01:25.680Z
105,2020-10-03T09:01:25.681Z
113,2020-10-03T10:01:25.701Z
113,2020-10-03T11:01:25.748Z
120,2020-10-03T12:01:25.773Z
117,2020-10-03T13:01:25.871Z
119,2020-10-03T14:01:25.920Z
120,2020-10-03T15:01:32.909Z
110,2020-10-03T16:01:33.046Z
119,2020-10-03T17:01:33.035Z
114,2020-10-03T18:01:33.063Z
116,2020-10-03T19:01:33.111Z
133,2020-10-03T20:01:33.173Z
116,2020-10-03T21:01:33.237Z
119,2020-10-03T22:01:33.218Z
98,2020-10-03T23:01:33.283Z
96,2020-10-04T00:01:33.290Z
117,2020-10-04T01:01:33.382Z
93,2020-10-04T02:01:42.334Z
97,2020-10-04T03:01:42.369Z
99,2020-10-04T04:01:42.421Z
116,2020-10-04T05:01:42.474Z
110,2020-10-04T06:01:42.482Z
92,2020-10-04T07:01:42.512Z
94,2020-10-04T08:01:42.581Z
97,2020-10-04T09:01:42.581Z
95,2020-10-04T10:01:42.607Z
94,2020-10-04T11:01:42.663Z
94,2020-10-04T12:01:42.681Z
93,2020-10-04T13:01:42.734Z
89,2020-10-04T14:01:42.756Z
100,2020-10-04T15:01:42.804Z
100,2020-10-04T16:01:42.836Z
104,2020-10-04T17:01:42.881Z
118,2020-10-04T18:01:42.886Z
114,2020-10-04T19:01:42.990Z
114,2020-10-04T20:01:42.978Z
111,2020-10-04T21:01:43.000Z
98,2020-10-04T22:01:43.091Z
92,2020-10-04T23:01:43.081Z
129,2020-10-05T00:01:19.605Z
94,2020-10-05T01:01:19.639Z
80,2020-10-05T02:01:19.651Z
101,2020-10-05T03:01:19.707Z
88,2020-10-05T04:01:43.935Z
90,2020-10-05T05:01:43.931Z
95,2020-10-05T06:01:43.940Z
126,2020-10-05T07:01:43.996Z
103,2020-10-05T08:01:44.009Z
115,2020-10-05T09:01:44.056Z
105,2020-10-05T10:01:44.095Z
118,2020-10-05T11:01:44.111Z
118,2020-10-05T12:01:44.153Z
110,2020-10-05T13:01:44.176Z
103,2020-10-05T14:01:44.211Z
110,2020-10-05T15:01:44.278Z
106,2020-10-05T16:36:19.343Z
105,2020-10-05T17:00:19.359Z
106,2020-10-05T18:00:19.378Z
110,2020-10-05T19:00:19.497Z
106,2020-10-05T20:00:19.519Z
95,2020-10-05T21:00:19.505Z
99,2020-10-05T22:00:19.529Z
88,2020-10-05T23:00:19.549Z
82,2020-10-06T00:00:19.632Z
78,2020-10-06T01:00:19.609Z
79,2020-10-06T02:00:19.659Z
83,2020-10-06T03:00:19.722Z
81,2020-10-06T04:00:20.209Z
81,2020-10-06T05:00:19.752Z
93,2020-10-06T06:00:19.830Z
118,2020-10-06T07:00:19.828Z
109,2020-10-06T08:00:19.878Z
98,2020-10-06T09:00:19.900Z
98,2020-10-06T10:00:19.930Z
110,2020-10-06T11:00:20.003Z
108,2020-10-06T12:00:20.038Z
100,2020-10-06T13:00:20.057Z
100,2020-10-06T14:00:20.090Z
110,2020-10-06T15:00:20.098Z
113,2020-10-06T16:00:20.178Z
109,2020-10-06T17:00:27.940Z
113,2020-10-06T18:00:27.959Z
115,2020-10-06T19:00:28.015Z
111,2020-10-06T20:00:28.498Z
111,2020-10-06T21:00:28.063Z
97,2020-10-06T22:00:28.140Z
92,2020-10-06T23:00:28.130Z
87,2020-10-07T00:00:28.189Z
86,2020-10-07T01:00:28.252Z
86,2020-10-07T02:00:28.271Z
97,2020-10-07T03:00:37.338Z
95,2020-10-07T04:00:37.404Z
89,2020-10-07T05:00:37.446Z
90,2020-10-07T06:00:37.464Z
104,2020-10-07T08:08:37.799Z
91,2020-10-07T09:00:37.850Z
86,2020-10-07T10:00:39.641Z
88,2020-10-07T11:00:37.913Z
99,2020-10-07T12:00:37.944Z
99,2020-10-07T13:00:38.056Z
98,2020-10-07T14:00:38.009Z
98,2020-10-07T15:00:38.043Z
103,2020-10-07T16:00:38.094Z
110,2020-10-07T17:00:38.109Z
103,2020-10-07T18:00:38.166Z
94,2020-10-07T19:00:38.182Z
101,2020-10-07T20:00:38.263Z
99,2020-10-07T21:00:38.257Z
94,2020-10-07T22:00:38.274Z
87,2020-10-07T23:00:38.296Z
92,2020-10-08T00:00:38.376Z
86,2020-10-08T01:00:38.386Z
99,2020-10-08T02:00:38.450Z
95,2020-10-08T03:00:38.493Z
93,2020-10-08T04:00:38.495Z
90,2020-10-08T05:00:18.276Z
102,2020-10-08T06:00:18.313Z
108,2020-10-08T07:00:18.359Z
99,2020-10-08T08:00:18.421Z
90,2020-10-08T09:00:18.414Z
96,2020-10-08T10:00:18.477Z
86,2020-10-08T11:00:18.451Z
86,2020-10-08T12:00:18.485Z
87,2020-10-08T13:00:18.530Z
88,2020-10-08T14:00:18.572Z
91,2020-10-08T15:00:18.650Z
103,2020-10-08T16:00:18.637Z
104,2020-10-08T17:00:18.651Z
107,2020-10-08T18:00:18.692Z
108,2020-10-08T19:00:18.767Z
99,2020-10-08T20:00:18.828Z
95,2020-10-08T21:00:18.844Z
93,2020-10-08T22:00:18.852Z
93,2020-10-08T23:00:18.900Z
108,2020-10-09T00:00:18.914Z
96,2020-10-09T01:00:18.998Z
96,2020-10-09T02:00:29.860Z
129,2020-10-09T03:00:29.858Z
119,2020-10-09T04:00:29.934Z
105,2020-10-09T05:00:29.944Z
104,2020-10-09T06:00:29.958Z
121,2020-10-09T07:00:14.129Z
107,2020-10-09T08:00:14.209Z
98,2020-10-09T09:00:14.193Z
94,2020-10-09T10:00:14.237Z
108,2020-10-09T11:00:14.257Z
104,2020-10-09T12:00:14.301Z
94,2020-10-09T13:00:14.339Z
99,2020-10-09T14:00:21.761Z
102,2020-10-09T15:00:21.835Z
109,2020-10-09T16:00:21.857Z
